exp_id,movement,group,speed_median,speed_mad,speed_p25,speed_p75,curvature_median,curvature_mad,curvature_p25,curvature_p75,n_curva_peak,torsion_median,torsion_mad,torsion_p25,torsion_p75,n_torsion_peak,xy_ecc_median,xy_ecc_mad,xy_ecc_p25,xy_ecc_p75,xz_ecc_median,xz_ecc_mad,xz_ecc_p25,xz_ecc_p75,shape_diff_median,shape_diff_mad,shape_diff_p25,shape_diff_p75,xy_ecc_median_original,xy_ecc_mad_original,xy_ecc_p25_original,xy_ecc_p75_original,xz_ecc_median_original,xz_ecc_mad_original,xz_ecc_p25_original,xz_ecc_p75_original,shape_diff_median_original,shape_diff_mad_original,shape_diff_p25_original,shape_diff_p75_original
728,moving,moving_lps,1.5408586577727603,2.26622230077812,1.1027403550410253,1.504988734531424,-1.093764774613335,-1.1272037034871871,-1.0050249805379785,-1.1124964114698703,-1.0383907221531556,-0.9798219401021624,-1.0716380240663783,-0.9032138649500578,-1.116520964252597,-0.9045340337332909,2.201175272942402,0.4718277688130836,2.2514026527019846,1.5258143610093722,0.5354212152064243,-0.746511760562171,0.7434817667505165,-0.06499012649633354,1.6679172798890558,0.28454278058600724,1.7359411039663042,1.2851227002719776,-0.6665786949281912,1.539636263580178,-1.6336119083898224,0.01857047337834167,0.865124340897628,1.965070720542543,0.40685905489427615,1.6919817760718316,1.9347965891421037,1.8217262327761594,1.7201014771787357,1.6735854928712925
740,moving,moving_lps,1.155075071719298,0.34099249559766315,1.209539625469596,0.7954718389765578,-1.1018751781540326,-1.1507607343538888,-0.990801292973575,-1.137412124041112,-1.0383907221531556,-0.9832348561852621,-1.0754434294951225,-0.9039365946014455,-1.1157078047751672,-0.9045340337332909,1.562821171110095,0.7546177750743898,1.6930649949749097,2.598374486906996,0.6133537831964252,1.2051494280583295,0.06581051271611098,0.9472651826269526,0.5203100605937432,1.450435635197422,0.5257610305352505,1.0329160823962973,-0.09172435348583688,0.8332977782293165,-0.1574875941905196,1.008142046450088,0.6654984534055925,2.1603857147896464,0.16677857966491721,2.105957599595722,1.03223996797445,2.279978670421364,0.798129200819247,1.2124411633853047
792,moving,moving_GM-CSF,2.8565974087029145,1.648420331281576,3.13312434259977,2.203919617501005,-1.1072967340498023,-1.1501083960896301,-1.0070915906247093,-1.138208819120326,-1.0383907221531556,-0.9833872761896103,-1.0752444894658617,-0.9013232814607113,-1.1037905790391738,-1.507556722888818,-0.356551884346029,0.502972491168507,-0.5793102621732409,0.07188338797535836,0.6834316415999171,0.26680584857142897,0.506310651007447,0.4978260419922797,1.3951668221159048,1.1927104987388144,1.2714278760688245,1.3253535946883064,3.018912804123577,0.5257646760447465,1.0021068405300202,3.2171403629959365,-1.0280835784700029,0.35743786992523907,-1.1241517367976,-0.8132027051009384,1.686953719855099,1.562311137752147,1.6026839728018993,1.8194356430977763
790,moving,moving_GM-CSF,1.8879188508898197,2.6307356032291733,1.9046686274122313,2.7391712283300858,-1.1105721049460346,-1.152974290674628,-1.0067447792992834,-1.140438680512612,-1.646229193657442,-0.926098114099647,-0.9980884113259324,-0.8658753816238011,-1.0504876209288878,-0.9045340337332909,0.21383781285078332,-0.7456220076465858,0.7570482505754024,-0.3405848695267423,-0.3706100954979023,-0.6456620293182708,-0.18319729746122093,-0.7356483666385173,1.255045181106662,0.30042076747517915,1.4135280603390206,1.0634657614514198,-0.3278514630847092,0.8077076870131751,-0.6815559846756768,0.621276813206091,-1.0082978796979862,1.1380629538137306,-0.9449942227577137,-0.37453990949913385,1.630233986954426,0.5983706400831066,1.7797895093532183,1.4186817929781481
743,moving,moving_lps,0.9385471328052116,1.343586845473749,0.741111809276941,1.2666957868007496,-1.0996101110804903,-1.1374198681367256,-1.0065986390474988,-1.1320014332368307,-0.4305522506488695,-0.9712513221798693,-1.0534361631038403,-0.8944852380187904,-1.0545842077185228,-1.507556722888818,2.4187157685488083,0.07179491170879963,0.8259061727785113,1.326697389226773,-0.9321676747179763,-0.37368525023679067,-0.5776752597313948,-0.7115532571732309,1.675705447780578,0.6546611021069876,1.785131197376952,1.9137868407395877,-3.6230674474796847,2.9310793974700884,-3.9357494359800955,-0.14012022605579139,-0.49050019861809224,2.6290491617618525,-1.5966168568005752,-0.3032538151498113,1.7349972315567423,1.8091754835547298,1.6518977067402059,1.7952469104592232
764,moving,moving_lps,0.876043610371749,0.7401900804145084,0.908558113040802,0.7260191445123105,-1.0431829682318023,-1.06466593048899,-0.9749251150841658,-1.0507338329229112,-1.0383907221531556,-0.9752025462701831,-1.058950429634405,-0.9052990925601836,-1.100125872665048,-0.9045340337332909,0.18832706205496902,0.029382297339608843,0.2874537820724374,0.005606177974287906,-0.4084872241654248,-0.57448340470136,-0.3235484522715413,-0.8500966685781846,1.31373974182529,-0.7788551967965336,1.3165875177356312,0.6436519050556989,0.1596424867313928,1.2767380792254777,-0.6566024337793667,1.1520777791761887,-1.1236808573543746,1.0407749586409176,-1.5361263661786744,-0.8517535438961777,1.2167737733932917,0.14051823460725396,1.5208423441827228,1.056246663119804
732,moving,moving_lps,-0.6192850570478624,-0.6083154764398342,-0.6027305526873886,-0.6191005147678335,1.1166525279340982,1.046113642920284,1.6375369639312012,1.4270924577097033,0.785124692359703,0.32410378535385315,0.2030625201727683,0.5494464758932548,0.22660527089227947,0.30151134457776363,-0.34399884652545354,1.0928057464465586,-0.4905501208893115,0.06121578816071766,0.5986417230832843,0.3655821260705563,0.4604827184602213,0.8690342740414285,0.14143317427540059,1.2458309971803367,-0.12094019778681399,0.3201394470551698,-0.24293677956217133,-0.5774442663734527,0.12320513497823914,-0.9880552790195704,0.6047183936343287,-0.5030768407087722,0.6749630676116603,0.22763311306340928,-0.5776797925955504,-0.2854898847534884,-0.7452364783950787,-0.5879262891681463
744,moving,moving_lps,0.9033915418457441,0.9568670444910642,0.8631853673936495,0.8048482573438419,-1.0553533709413208,-1.0964132793935546,-0.9762201700130995,-1.107794797019417,-1.646229193657442,-0.9752374686263887,-1.061865374562512,-0.8936184749959267,-1.0727172427795408,-1.507556722888818,0.32853799475626727,-0.355713993445547,0.946206514102368,0.09907609984956318,-0.5130752334042157,-0.6409726159532704,-0.10501504033265201,-0.1307990464697341,1.7534736551291792,1.5736360803195606,2.088247056828514,1.7073520871859884,0.5322228061064669,1.9220754937476803,-0.8141977140871591,2.1821455046219294,-0.5654724763012969,0.18917118304395383,-0.5609885375490626,-0.29818938744302476,1.4858952135474932,1.7579482214857065,1.6064184468548504,1.760513584933455
761,resting,resting_lps,-0.604961619439122,-0.5372025780790419,-0.602217863059815,-0.5293846028844487,0.20548899933527257,0.6288833368894996,-0.4463540397279941,0.9657596763136584,2.0008016353682754,0.001242836118726806,0.17548685910599884,-0.14929709765137858,0.03781959962771605,-0.30151134457776363,-0.3563262377418987,-1.0620723249991804,0.0915819349668099,-0.8018913788103178,-0.282767442503188,-0.9276452741932864,0.09838498253884254,-0.6871946287697616,-1.1638814185993953,-1.2603150128275953,-1.0060963568369417,-1.3637743399795623,0.1742776619778151,-0.6205946609538924,0.49553353036028436,-0.4898413155345629,-1.0504516379645557,-0.7583577164998855,-0.739451365854782,-1.2285995361623323,-0.6827222688221234,-0.5273471413010019,-0.6822414269970325,-0.6779986489482638
777,resting,resting_lps,-0.6385620367508371,-0.6494371204298949,-0.6081528201423594,-0.6421661955729687,2.34704043540206,1.769598426633187,2.388492046352175,1.0965456664831739,1.3929631638639892,0.34737604434778285,0.5874293446191834,-0.03503788711639194,0.3863805196259137,0.9045340337332909,-1.0843758357758362,-0.18547743747833642,-1.9525024805007771,-1.1556389228288588,-1.6839859001249324,2.0080860584654308,-2.0959868025194783,-0.243609915282456,0.5839690169938362,-0.5696000407479954,0.12256954696437321,0.009445308850481442,0.07246465871655018,-0.663554877706953,0.4148751967578057,-0.7506146666173072,1.2962317744876453,-0.4930411930709487,1.3494615754631765,1.0652790905689637,-0.6022963185099333,-0.42018152002850884,-0.6475091715099133,-0.612948645392917
734,resting,resting_lps,-0.5909522799757243,-0.619808467356897,-0.5672666854866384,-0.6074682592799268,0.7334411591078076,0.22100783912992386,1.4828967470718668,0.06273459576315764,0.17728622085541673,-0.791664364143455,-0.8529689585829502,-0.7451832781843035,-0.9010827305678109,0.30151134457776363,-0.9119134989682264,-1.1741362708690959,-0.4223131326651169,-1.1802204734768291,2.5670221345799558,-0.7325200408389198,2.968196805195313,1.9943076048321546,-0.6846673093843675,0.26617538294645315,-0.578735783969385,-0.5541954629751962,0.1430171838682968,-0.5862377261689334,0.4175135510818016,-0.5451126202537657,0.5996091845115523,-0.7341765928681494,0.7776007683604296,0.28472613980737815,-0.7269274756846151,-0.7248911664444767,-0.7021940110736927,-0.748989278012832
734,resting,resting_lps,-0.47655110782096183,-0.5251230155911265,-0.4315085244652614,-0.5018487674077068,-0.4094228651239751,-0.49160141832579235,-0.1861983210418075,-0.4103004728463682,0.17728622085541673,-0.9043994077333142,-0.9563292377870951,-0.8710932942190935,-0.8600293362484386,-0.9045340337332909,-0.8860044550816415,-1.167917343675167,-0.4295603223098056,-1.1268808065352613,1.423761309879992,-0.2485402898365423,1.7263223094035207,0.8189630282236185,-0.668905711707199,-0.10445228447112892,-0.5423192005858609,-0.12718027751913413,0.18628857274478164,-0.47323117958390104,0.20787242241089207,-0.4234892520240353,-0.22461870093363423,-0.5082954301250253,-0.06950284852118443,-0.4022287289305881,-0.6854447348517381,-0.747010455227547,-0.7133594582931694,-0.7502000442117841
757,resting,resting_lps,-0.597935187398305,-0.5802591512634276,-0.5842423598472422,-0.586721203482613,-0.5278701546124603,-0.5958615575692567,-0.4749178679102274,-0.7027304755975832,-1.0383907221531556,0.2462924111656295,0.49874536638260747,0.09932009275511969,0.2871157406410635,0.30151134457776363,-0.7519084784994168,-1.260566436620929,-0.4469210256326849,-1.2288709603618555,-0.6444055174849058,-1.1486254174024035,-0.1646241150153176,-1.0779885449964124,-1.3057923468101202,-1.6206039833506678,-1.116115538215296,-1.575501505682995,0.0645286527723133,-0.634454742041114,0.459429215952596,-0.6482834208735597,-1.6348669095489263,-0.8167237669858433,-1.2677192981442902,-1.7474502230462958,-0.7735230513488389,-0.6383852179118159,-0.757825819238721,-0.7148829560219117
759,resting,resting_lps,-0.5995593671560372,-0.6007294500159374,-0.5848482681438678,-0.6088163111256147,0.04892803755547576,0.19557327627521506,-0.04936866302064665,-0.014412849223443557,0.785124692359703,1.5678600958887339,1.5486365226600993,1.0677562837775232,0.7844211393465196,2.1105794120443453,-0.6953631640001378,-1.3333152785975582,-0.19705331276078858,-1.152821682022257,-0.4481981159953323,-0.9968547587423278,0.014216603223284992,-0.8379448205708554,-1.0472862799515303,-1.452587587215785,-0.8959924838524729,-1.453213017843306,-0.17138906839657642,-0.7110607817886463,0.3011936314907467,-0.8774984502959706,-1.7501266053967766,-0.6478948851241276,-1.4146745324533692,-1.8081571531272524,-0.6003189335659099,-0.582338576002875,-0.5595700158381617,-0.6049852942235504
737,resting,resting_lps,-0.6330106993174472,-0.5911021345736244,-0.6282555821639055,-0.6137039004200583,0.9093522877338296,1.235804202031137,0.4313385600234755,1.3876148006598152,0.17728622085541673,0.4513471669699408,0.9013525647602804,-0.14819229019263838,1.5894043645995088,1.507556722888818,-1.5032335668706354,0.10965330834782934,-1.5304231178717345,-0.6263584111961022,-1.8757342853840788,0.36309184199632855,-2.172875288636549,-1.4092108981450806,-0.40972700237267523,0.8917406464068196,-0.6397384875272304,-0.13129357401856492,-0.4130464827062292,-0.7960522034758937,0.23173756831626713,-0.7779329528359371,0.9883729217093148,-0.44892323019051117,1.098411761107147,0.7214476144526483,-0.6980262980677961,-0.31483212031695196,-0.7804320488711012,-0.671902878524699
746,resting,resting_lps,-0.6032588366775774,-0.5704679526593953,-0.582561252899058,-0.5890833912300449,-0.059768271250158336,0.08911643371761634,-0.23145336348858342,0.07596298091778786,0.17728622085541673,0.20891687268186457,0.5766286741945394,-0.10574654909829401,0.5925353048555377,0.9045340337332909,-0.7589536989619885,1.9442878838030142,-1.5343642300859748,0.7892415389546927,-0.1292663778917549,1.5348772795043506,-0.7093966548122698,0.6056459462055764,-0.5027866518438846,0.12863723475080527,-0.46083316256293005,-0.24593481164318326,-0.14133460136163786,-0.3032333343501608,0.2647137388424007,-0.29632243915207,0.7974298133828072,-0.25853123562310254,0.8332994539832737,0.6125074215258586,-0.5279172178228256,-0.7100097695223407,-0.43997336739038934,-0.5322792590251043
753,resting,resting_lps,-0.5076435769579642,-0.42625269734407567,-0.5292096951992332,-0.49481852973329865,-0.9399395200485158,-0.9514656817200808,-0.8572980234463575,-0.8875488535613761,-0.4305522506488695,-0.7317506343766984,-0.760140174866487,-0.542239535446056,-0.8527331437426353,-0.30151134457776363,-0.6626338682015336,-1.1152598177692756,-0.17526177748189606,-0.9636906689000452,-0.039962925070258976,-0.9990003133061286,0.1347860904484614,-0.6383135190125124,-1.1370404130132303,-1.499855285295111,-1.0002250806625077,-1.3108744445841556,0.26500501680021005,-0.812352459057027,0.6753635788220826,-0.4946574612387045,-0.9923111508390282,-0.44007011802367146,-0.8061206605562062,-1.0930540013142964,-0.5800181604427378,-0.5613901212943005,-0.5668268975647501,-0.5987455412297884
727,resting,resting_lps,-0.6384326231666684,-0.6200314751537155,-0.6188020306603533,-0.6278277113416054,0.6204199600531701,1.098860743522497,0.28181312948867526,1.529365983810614,1.3929631638639892,2.268857607677022,1.3309872032034047,2.974632986527273,1.0279001158113903,0.30151134457776363,-0.3440551091229432,0.4820824754580015,-0.5820834150751424,-0.06634320378399641,-0.11057778659191414,1.2584810627947727,-0.10300012685169496,0.4927046386065505,-0.7796063955967355,0.5902133507135768,-0.7738349344566021,-0.1768838006347774,0.38387022513960334,-0.5744044959288381,0.7740245478781961,0.0962254610875088,0.021304662249537504,-0.797942790738946,0.3058131980095901,-0.19075641387055198,-0.8849598699217867,-0.8113632018171667,-0.8495842566351735,-0.7497760705378002
727,resting,resting_lps,-0.6370247660454966,-0.6273914056561858,-0.6212080990231794,-0.6362361918133309,0.35814901078571976,0.3550121409422991,0.7503962708311984,1.7628433076858692,0.785124692359703,2.2507241147971384,2.4435913834400496,1.8187698101464578,1.5348876462865157,0.9045340337332909,-0.4837456879974914,-0.509849221877568,-0.09719182815860004,-0.3264122617047685,1.9420305198934122,1.64802815939977,0.6123450801177771,1.687868264215025,-0.45155952777001274,0.008186799139034527,-0.5446615266916851,0.2133161837862288,0.024660950457102555,-0.6629581940788191,0.365556451608914,-0.6670040942220655,1.1645352551829131,-0.9233071929780191,1.3709907469083678,0.7222826452241831,-0.5774560783778396,-0.5932778383507289,-0.5410452750341088,-0.5815942812309691
763,resting,resting_lps,-0.5574927050062272,-0.5643913784755915,-0.5427081468526723,-0.5674206930733017,-0.3224449218171727,-0.3081465663841878,-0.3769814001311278,-0.4547723501962473,-1.0383907221531556,0.05229173051119931,-0.1755362506083827,0.5711865205817034,0.255924074096673,-0.30151134457776363,-0.21800524455272924,-1.1340342170816429,0.3477563296104193,-0.7340436715188985,-0.5372711092466913,-1.1599381797048236,-0.15666311081950665,-1.0417355108872521,-0.9665524112922168,-1.5420728109149653,-0.8441713019764251,-1.4072481603720994,0.04303846540284867,-0.5518975651491829,0.3834146810674629,-0.6156040900722369,-1.1131702281967641,-0.479285435442704,-0.840933434778442,-0.9504649422569645,-0.5464565266860676,-0.38208762829004494,-0.584869858639535,-0.5306036664239906
787,resting,resting_GM-CSF,-0.5991542160282264,-0.5670662688432485,-0.5721968092982332,-0.5809088350388503,-0.1640654190242445,-0.11176045303865476,-0.42605403577904166,-0.38390950163124676,0.17728622085541673,1.456134883476174,1.3187936850171342,1.5865207687976965,0.8232368209340469,0.30151134457776363,0.5056878070983886,1.5136657631309287,0.06418595795757698,1.0657102240399068,-0.7353394158566305,-0.4729127484971119,-0.7531004516078019,-0.9149932924796886,-0.7162448062654003,-1.3130041291581744,-0.48650266796036057,-0.6243350550416374,0.45123378709407297,-0.16437854539003172,0.537106780358504,0.6033386548836307,1.2985245613697696,-0.10705477609873543,1.101938528840997,0.9938527906145334,-0.34194957867901493,-0.6543031469030504,-0.22721669792782034,-0.32158108858423184
771,resting,resting_lps,-0.6200127239120893,-0.6015321185778031,-0.5970548314161614,-0.6007804518840011,0.4129555905961548,0.41935719614982164,1.1278239531378944,0.8436826923656234,0.785124692359703,-0.1896976299873289,-0.05852493938898329,0.03903688514579346,0.5961593580504555,0.9045340337332909,1.52878145898716,0.3048768853915947,1.840168690248426,1.1190221133935472,-0.5221748537925683,-0.7763707418514955,-0.1787476897481822,-0.8699359071266336,-0.3244735711503135,0.16141761219454023,-0.48292841574248635,-0.4419305144084372,0.20345616136504985,-0.5905038256745284,0.3509678738430727,-0.4852322729112887,0.5683054484514377,-0.7045611810833804,0.7353841435928716,0.26800573072296763,-0.6592602542178178,-0.8939831048968743,-0.5849322412737434,-0.7267833950986453
738,resting,resting_lps,-0.6096252059258094,-0.6020421088655973,-0.5813730420800101,-0.5999634654008603,1.5470023367415118,2.0783814603905566,0.26191006085166335,0.8896124700981083,0.785124692359703,-0.005172931798645538,0.1474446597943289,-0.27915408488677756,-0.17635521505424737,-0.30151134457776363,-0.027770814932931435,2.0060827050416163,-0.4428749180189162,0.62404198562794,0.685638151566674,1.6444399117818935,0.10804464938582907,2.1718360148764972,0.3097152369849094,0.7076993058417577,-0.15761886110903192,-0.2495030092207614,-0.18141112562667866,-0.545817921855203,0.28291113686810965,-0.5465499000031487,1.359708449930651,-0.4762702395669534,1.3835389202161978,0.9882083691560999,-0.5567459652108105,-0.5923660367919986,-0.6293618619812443,-0.634062326941931
725,resting,resting_lps,-0.6249702654811436,-0.6358619019404568,-0.6085916768086359,-0.6348655835395084,1.7357360486482434,1.200673181060538,1.653824550437948,0.6315459695718335,0.785124692359703,0.24177094270449812,0.4660070995375574,0.43702612138102803,2.26174476300445,1.507556722888818,0.4369560432300419,0.7599143383369547,-0.2243653363648156,0.4170737575467571,0.18472347872170172,0.1491811085020349,0.08544812056027197,0.12856350700651972,-0.4579517709374681,0.6850381371806676,-0.6084793898788353,0.14731806244265422,0.13672058333149031,-0.5681225957340833,0.5916791899352599,-0.1525986546897805,0.7522169641082723,-0.38243993738910337,0.6962400617389906,0.3797680689937775,-0.7001879576181993,-0.5307716908272972,-0.667683771267248,-0.6908915872684347
